source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell subclass]	characteristics[activation encounter]	characteristics[activation state]	characteristics[individual]	characteristics[biological replicate]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[depletion]	characteristics[sampling time]	assay name	Technology type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[technical replicate]	comment[fractionation method]	comment[label]	comment[cleavage agent details]	comment[instrument]	comment[MS2 mass analyzer]	comment[separation]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD004352-Sample-211	Homo sapiens	blood	natural killer cell	"CD16-positive, CD56-dim natural killer cell, human"	not applicable	activated	3	3	not available	not available	not available	not available	normal	no depletion	not applicable	NK.dim_03activated.raw	proteomic profiling by mass spectrometry	NK.dim_03activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/NK.dim_03activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"CD16-positive, CD56-dim natural killer cell, human"
PXD004352-Sample-212	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	naive regulatory T cell	not applicable	activated	1	1	not available	not available	not available	not available	normal	no depletion	not applicable	nTregs_01activated.raw	proteomic profiling by mass spectrometry	nTregs_01activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/nTregs_01activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	naive regulatory T cell
PXD004352-Sample-213	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	naive regulatory T cell	not applicable	activated	2	2	not available	not available	not available	not available	normal	no depletion	not applicable	nTregs_02activated.raw	proteomic profiling by mass spectrometry	nTregs_02activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/nTregs_02activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	naive regulatory T cell
PXD004352-Sample-214	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	naive regulatory T cell	not applicable	activated	3	3	not available	not available	not available	not available	normal	no depletion	not applicable	nTregs_03activated.raw	proteomic profiling by mass spectrometry	nTregs_03activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/nTregs_03activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	naive regulatory T cell
PXD004352-Sample-215	Homo sapiens	blood	"dendritic cell, human"	"plasmacytoid dendritic cell, human"	not applicable	activated	1	1	not available	not available	not available	not available	normal	no depletion	not applicable	pDC_01activated.raw	proteomic profiling by mass spectrometry	pDC_01activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/pDC_01activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"plasmacytoid dendritic cell, human"
PXD004352-Sample-216	Homo sapiens	blood	"dendritic cell, human"	"plasmacytoid dendritic cell, human"	not applicable	activated	2	2	not available	not available	not available	not available	normal	no depletion	not applicable	pDC_02activated.raw	proteomic profiling by mass spectrometry	pDC_02activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/pDC_02activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"plasmacytoid dendritic cell, human"
PXD004352-Sample-217	Homo sapiens	blood	"dendritic cell, human"	"plasmacytoid dendritic cell, human"	not applicable	activated	3	3	not available	not available	not available	not available	normal	no depletion	not applicable	pDC_03activated.raw	proteomic profiling by mass spectrometry	pDC_03activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/pDC_03activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"plasmacytoid dendritic cell, human"
PXD004352-Sample-218	Homo sapiens	blood	"dendritic cell, human"	"plasmacytoid dendritic cell, human"	not applicable	activated	4	4	not available	not available	not available	not available	normal	no depletion	not applicable	pDC_04activated.raw	proteomic profiling by mass spectrometry	pDC_04activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/pDC_04activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"plasmacytoid dendritic cell, human"
PXD004352-Sample-219	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"central memory CD4-positive, alpha-beta T cell"	not applicable	activated	1	1	not available	not available	not available	not available	normal	no depletion	not applicable	T4.CM_01activated.raw	proteomic profiling by mass spectrometry	T4.CM_01activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.CM_01activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"entral memory CD4-positive, alpha-beta T cell"
PXD004352-Sample-220	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"central memory CD4-positive, alpha-beta T cell"	not applicable	activated	2	2	not available	not available	not available	not available	normal	no depletion	not applicable	T4.CM_02activated.raw	proteomic profiling by mass spectrometry	T4.CM_02activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.CM_02activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"entral memory CD4-positive, alpha-beta T cell"
PXD004352-Sample-221	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"central memory CD4-positive, alpha-beta T cell"	not applicable	activated	3	3	not available	not available	not available	not available	normal	no depletion	not applicable	T4.CM_03activated.raw	proteomic profiling by mass spectrometry	T4.CM_03activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.CM_03activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"entral memory CD4-positive, alpha-beta T cell"
PXD004352-Sample-222	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"central memory CD4-positive, alpha-beta T cell"	not applicable	activated	4	4	not available	not available	not available	not available	normal	no depletion	not applicable	T4.CM_04activated.raw	proteomic profiling by mass spectrometry	T4.CM_04activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.CM_04activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"entral memory CD4-positive, alpha-beta T cell"
PXD004352-Sample-223	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"	not applicable	activated	1	1	not available	not available	not available	not available	normal	no depletion	not applicable	T4.EMRA_01activated.raw	proteomic profiling by mass spectrometry	T4.EMRA_01activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.EMRA_01activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"
PXD004352-Sample-224	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"	not applicable	activated	2	2	not available	not available	not available	not available	normal	no depletion	not applicable	T4.EMRA_02activated.raw	proteomic profiling by mass spectrometry	T4.EMRA_02activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.EMRA_02activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"
PXD004352-Sample-225	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"	not applicable	activated	3	3	not available	not available	not available	not available	normal	no depletion	not applicable	T4.EMRA_03activated.raw	proteomic profiling by mass spectrometry	T4.EMRA_03activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.EMRA_03activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"
PXD004352-Sample-226	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"	not applicable	activated	4	4	not available	not available	not available	not available	normal	no depletion	not applicable	T4.EMRA_04activated.raw	proteomic profiling by mass spectrometry	T4.EMRA_04activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.EMRA_04activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"
PXD004352-Sample-227	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"effector memory CD4-positive, alpha-beta T cell"	not applicable	activated	1	1	not available	not available	not available	not available	normal	no depletion	not applicable	T4.EM_01activated.raw	proteomic profiling by mass spectrometry	T4.EM_01activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.EM_01activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD4-positive, alpha-beta T cell"
PXD004352-Sample-228	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"effector memory CD4-positive, alpha-beta T cell"	not applicable	activated	2	2	not available	not available	not available	not available	normal	no depletion	not applicable	T4.EM_02activated.raw	proteomic profiling by mass spectrometry	T4.EM_02activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.EM_02activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD4-positive, alpha-beta T cell"
PXD004352-Sample-229	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"effector memory CD4-positive, alpha-beta T cell"	not applicable	activated	3	3	not available	not available	not available	not available	normal	no depletion	not applicable	T4.EM_03activated.raw	proteomic profiling by mass spectrometry	T4.EM_03activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.EM_03activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD4-positive, alpha-beta T cell"
PXD004352-Sample-230	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"effector memory CD4-positive, alpha-beta T cell"	not applicable	activated	4	4	not available	not available	not available	not available	normal	no depletion	not applicable	T4.EM_04activated.raw	proteomic profiling by mass spectrometry	T4.EM_04activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.EM_04activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD4-positive, alpha-beta T cell"
PXD004352-Sample-231	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	naive T cell	not applicable	activated	1	1	not available	not available	not available	not available	normal	no depletion	not applicable	T4.naive_01activated.raw	proteomic profiling by mass spectrometry	T4.naive_01activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.naive_01activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	naive T cell
PXD004352-Sample-232	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	naive T cell	not applicable	activated	2	2	not available	not available	not available	not available	normal	no depletion	not applicable	T4.naive_02activated.raw	proteomic profiling by mass spectrometry	T4.naive_02activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.naive_02activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	naive T cell
PXD004352-Sample-233	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	naive T cell	not applicable	activated	3	3	not available	not available	not available	not available	normal	no depletion	not applicable	T4.naive_03activated.raw	proteomic profiling by mass spectrometry	T4.naive_03activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.naive_03activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	naive T cell
PXD004352-Sample-234	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	naive T cell	not applicable	activated	4	4	not available	not available	not available	not available	normal	no depletion	not applicable	T4.naive_04activated.raw	proteomic profiling by mass spectrometry	T4.naive_04activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.naive_04activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	naive T cell
PXD004352-Sample-235	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	"central memory CD8-positive, alpha-beta T cell"	not applicable	activated	1	1	not available	not available	not available	not available	normal	no depletion	not applicable	T8.CM_01activated.raw	proteomic profiling by mass spectrometry	T8.CM_01activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T8.CM_01activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"central memory CD8-positive, alpha-beta T cell"
PXD004352-Sample-236	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	"central memory CD8-positive, alpha-beta T cell"	not applicable	activated	2	2	not available	not available	not available	not available	normal	no depletion	not applicable	T8.CM_02activated.raw	proteomic profiling by mass spectrometry	T8.CM_02activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T8.CM_02activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"central memory CD8-positive, alpha-beta T cell"
PXD004352-Sample-237	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	"central memory CD8-positive, alpha-beta T cell"	not applicable	activated	3	3	not available	not available	not available	not available	normal	no depletion	not applicable	T8.CM_03activated.raw	proteomic profiling by mass spectrometry	T8.CM_03activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T8.CM_03activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"central memory CD8-positive, alpha-beta T cell"
PXD004352-Sample-238	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	"central memory CD8-positive, alpha-beta T cell"	not applicable	activated	4	4	not available	not available	not available	not available	normal	no depletion	not applicable	T8.CM_04activated.raw	proteomic profiling by mass spectrometry	T8.CM_04activated.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T8.CM_04activated.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"central memory CD8-positive, alpha-beta T cell"
