source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	characteristics[quality]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]
PDC000129-Sample-28	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run60	proteomic profiling by mass spectrometry	03CPTAC_CompRef_W_JHU_20180813_LUMOS_f10.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/03CPTAC_CompRef_W_JHU_20180813_LUMOS_f10.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=gEpgFfoIpszFPwXM9kbmxjg3UoClBex155Qb185TBJDoxsyJeVE4FAEVOp9ZnXzp3bC~QL0N9ADYQsjrPK6T4Pzgnnbq4PGGDg5G3yX0HFyoI8alyZwgAYq9~Gle63PXHiU40CudshaqyXpxT0k80e1A26aoodOfohxoSfAQ-sbs0vWUdclASJAbXG7SyeWdhGG4P4SpoPVTLUFIG7V6a5LLTDsnPpgvSYOeHveYfuQlgLMZ5vqcbDIy5rPo5x-ogOnt1xFi3qgEun9O-mtl2QtUM2TYZd6YGv0R0p0dDl6hlU9~SJ8K83Vg-y33xwgp3r2fqlI1AzGaacKnq1DRHA__	1	10	tmt_130n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-29	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run60	proteomic profiling by mass spectrometry	03CPTAC_CompRef_W_JHU_20180813_LUMOS_f10.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/03CPTAC_CompRef_W_JHU_20180813_LUMOS_f10.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=gEpgFfoIpszFPwXM9kbmxjg3UoClBex155Qb185TBJDoxsyJeVE4FAEVOp9ZnXzp3bC~QL0N9ADYQsjrPK6T4Pzgnnbq4PGGDg5G3yX0HFyoI8alyZwgAYq9~Gle63PXHiU40CudshaqyXpxT0k80e1A26aoodOfohxoSfAQ-sbs0vWUdclASJAbXG7SyeWdhGG4P4SpoPVTLUFIG7V6a5LLTDsnPpgvSYOeHveYfuQlgLMZ5vqcbDIy5rPo5x-ogOnt1xFi3qgEun9O-mtl2QtUM2TYZd6YGv0R0p0dDl6hlU9~SJ8K83Vg-y33xwgp3r2fqlI1AzGaacKnq1DRHA__	1	10	tmt_130c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-30	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run60	proteomic profiling by mass spectrometry	03CPTAC_CompRef_W_JHU_20180813_LUMOS_f10.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/03CPTAC_CompRef_W_JHU_20180813_LUMOS_f10.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=gEpgFfoIpszFPwXM9kbmxjg3UoClBex155Qb185TBJDoxsyJeVE4FAEVOp9ZnXzp3bC~QL0N9ADYQsjrPK6T4Pzgnnbq4PGGDg5G3yX0HFyoI8alyZwgAYq9~Gle63PXHiU40CudshaqyXpxT0k80e1A26aoodOfohxoSfAQ-sbs0vWUdclASJAbXG7SyeWdhGG4P4SpoPVTLUFIG7V6a5LLTDsnPpgvSYOeHveYfuQlgLMZ5vqcbDIy5rPo5x-ogOnt1xFi3qgEun9O-mtl2QtUM2TYZd6YGv0R0p0dDl6hlU9~SJ8K83Vg-y33xwgp3r2fqlI1AzGaacKnq1DRHA__	1	10	tmt_131	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-21	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run61	proteomic profiling by mass spectrometry	03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BxxUZgb9e6J1FVVBnD5Iv8SiyCZXVXeHr4g6IYuuoAyF5IlQI4ZtURZKP-Qi35Y4SGa~yyDTGfXkh3smEXdw0AcUSOViWopSQw8hVD0C8-oLsIWQ6RHls9VplAa24XaOq-~TCQlRdqZIbZpOd8c2x~sJWF~ZWUSj1YcgwnE6nMgotIaSJPJJZqoaoqw~RNjujz3XyLwDQAqTA~sS9MIpn-U6pTFBTucPbVmqCEkd6CjmWyYJGP97EnWJqITa2OS6Wo--0yS4zjqpVIiZmkghD2r0OBTQBVENZhkfEOBUXv2YsVoZKNEsnFWAiFLuPxj1HygEpIs8E0FgmDTQGATlxg__	1	11	tmt_126	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-22	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run61	proteomic profiling by mass spectrometry	03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BxxUZgb9e6J1FVVBnD5Iv8SiyCZXVXeHr4g6IYuuoAyF5IlQI4ZtURZKP-Qi35Y4SGa~yyDTGfXkh3smEXdw0AcUSOViWopSQw8hVD0C8-oLsIWQ6RHls9VplAa24XaOq-~TCQlRdqZIbZpOd8c2x~sJWF~ZWUSj1YcgwnE6nMgotIaSJPJJZqoaoqw~RNjujz3XyLwDQAqTA~sS9MIpn-U6pTFBTucPbVmqCEkd6CjmWyYJGP97EnWJqITa2OS6Wo--0yS4zjqpVIiZmkghD2r0OBTQBVENZhkfEOBUXv2YsVoZKNEsnFWAiFLuPxj1HygEpIs8E0FgmDTQGATlxg__	1	11	tmt_127n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-23	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run61	proteomic profiling by mass spectrometry	03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BxxUZgb9e6J1FVVBnD5Iv8SiyCZXVXeHr4g6IYuuoAyF5IlQI4ZtURZKP-Qi35Y4SGa~yyDTGfXkh3smEXdw0AcUSOViWopSQw8hVD0C8-oLsIWQ6RHls9VplAa24XaOq-~TCQlRdqZIbZpOd8c2x~sJWF~ZWUSj1YcgwnE6nMgotIaSJPJJZqoaoqw~RNjujz3XyLwDQAqTA~sS9MIpn-U6pTFBTucPbVmqCEkd6CjmWyYJGP97EnWJqITa2OS6Wo--0yS4zjqpVIiZmkghD2r0OBTQBVENZhkfEOBUXv2YsVoZKNEsnFWAiFLuPxj1HygEpIs8E0FgmDTQGATlxg__	1	11	tmt_127c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-24	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run61	proteomic profiling by mass spectrometry	03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BxxUZgb9e6J1FVVBnD5Iv8SiyCZXVXeHr4g6IYuuoAyF5IlQI4ZtURZKP-Qi35Y4SGa~yyDTGfXkh3smEXdw0AcUSOViWopSQw8hVD0C8-oLsIWQ6RHls9VplAa24XaOq-~TCQlRdqZIbZpOd8c2x~sJWF~ZWUSj1YcgwnE6nMgotIaSJPJJZqoaoqw~RNjujz3XyLwDQAqTA~sS9MIpn-U6pTFBTucPbVmqCEkd6CjmWyYJGP97EnWJqITa2OS6Wo--0yS4zjqpVIiZmkghD2r0OBTQBVENZhkfEOBUXv2YsVoZKNEsnFWAiFLuPxj1HygEpIs8E0FgmDTQGATlxg__	1	11	tmt_128n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-25	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run61	proteomic profiling by mass spectrometry	03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BxxUZgb9e6J1FVVBnD5Iv8SiyCZXVXeHr4g6IYuuoAyF5IlQI4ZtURZKP-Qi35Y4SGa~yyDTGfXkh3smEXdw0AcUSOViWopSQw8hVD0C8-oLsIWQ6RHls9VplAa24XaOq-~TCQlRdqZIbZpOd8c2x~sJWF~ZWUSj1YcgwnE6nMgotIaSJPJJZqoaoqw~RNjujz3XyLwDQAqTA~sS9MIpn-U6pTFBTucPbVmqCEkd6CjmWyYJGP97EnWJqITa2OS6Wo--0yS4zjqpVIiZmkghD2r0OBTQBVENZhkfEOBUXv2YsVoZKNEsnFWAiFLuPxj1HygEpIs8E0FgmDTQGATlxg__	1	11	tmt_128c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-26	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run61	proteomic profiling by mass spectrometry	03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BxxUZgb9e6J1FVVBnD5Iv8SiyCZXVXeHr4g6IYuuoAyF5IlQI4ZtURZKP-Qi35Y4SGa~yyDTGfXkh3smEXdw0AcUSOViWopSQw8hVD0C8-oLsIWQ6RHls9VplAa24XaOq-~TCQlRdqZIbZpOd8c2x~sJWF~ZWUSj1YcgwnE6nMgotIaSJPJJZqoaoqw~RNjujz3XyLwDQAqTA~sS9MIpn-U6pTFBTucPbVmqCEkd6CjmWyYJGP97EnWJqITa2OS6Wo--0yS4zjqpVIiZmkghD2r0OBTQBVENZhkfEOBUXv2YsVoZKNEsnFWAiFLuPxj1HygEpIs8E0FgmDTQGATlxg__	1	11	tmt_129n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-27	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run61	proteomic profiling by mass spectrometry	03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BxxUZgb9e6J1FVVBnD5Iv8SiyCZXVXeHr4g6IYuuoAyF5IlQI4ZtURZKP-Qi35Y4SGa~yyDTGfXkh3smEXdw0AcUSOViWopSQw8hVD0C8-oLsIWQ6RHls9VplAa24XaOq-~TCQlRdqZIbZpOd8c2x~sJWF~ZWUSj1YcgwnE6nMgotIaSJPJJZqoaoqw~RNjujz3XyLwDQAqTA~sS9MIpn-U6pTFBTucPbVmqCEkd6CjmWyYJGP97EnWJqITa2OS6Wo--0yS4zjqpVIiZmkghD2r0OBTQBVENZhkfEOBUXv2YsVoZKNEsnFWAiFLuPxj1HygEpIs8E0FgmDTQGATlxg__	1	11	tmt_129c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-28	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run61	proteomic profiling by mass spectrometry	03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BxxUZgb9e6J1FVVBnD5Iv8SiyCZXVXeHr4g6IYuuoAyF5IlQI4ZtURZKP-Qi35Y4SGa~yyDTGfXkh3smEXdw0AcUSOViWopSQw8hVD0C8-oLsIWQ6RHls9VplAa24XaOq-~TCQlRdqZIbZpOd8c2x~sJWF~ZWUSj1YcgwnE6nMgotIaSJPJJZqoaoqw~RNjujz3XyLwDQAqTA~sS9MIpn-U6pTFBTucPbVmqCEkd6CjmWyYJGP97EnWJqITa2OS6Wo--0yS4zjqpVIiZmkghD2r0OBTQBVENZhkfEOBUXv2YsVoZKNEsnFWAiFLuPxj1HygEpIs8E0FgmDTQGATlxg__	1	11	tmt_130n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-29	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run61	proteomic profiling by mass spectrometry	03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BxxUZgb9e6J1FVVBnD5Iv8SiyCZXVXeHr4g6IYuuoAyF5IlQI4ZtURZKP-Qi35Y4SGa~yyDTGfXkh3smEXdw0AcUSOViWopSQw8hVD0C8-oLsIWQ6RHls9VplAa24XaOq-~TCQlRdqZIbZpOd8c2x~sJWF~ZWUSj1YcgwnE6nMgotIaSJPJJZqoaoqw~RNjujz3XyLwDQAqTA~sS9MIpn-U6pTFBTucPbVmqCEkd6CjmWyYJGP97EnWJqITa2OS6Wo--0yS4zjqpVIiZmkghD2r0OBTQBVENZhkfEOBUXv2YsVoZKNEsnFWAiFLuPxj1HygEpIs8E0FgmDTQGATlxg__	1	11	tmt_130c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-30	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run61	proteomic profiling by mass spectrometry	03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/03CPTAC_CompRef_W_JHU_20180813_LUMOS_f11.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BxxUZgb9e6J1FVVBnD5Iv8SiyCZXVXeHr4g6IYuuoAyF5IlQI4ZtURZKP-Qi35Y4SGa~yyDTGfXkh3smEXdw0AcUSOViWopSQw8hVD0C8-oLsIWQ6RHls9VplAa24XaOq-~TCQlRdqZIbZpOd8c2x~sJWF~ZWUSj1YcgwnE6nMgotIaSJPJJZqoaoqw~RNjujz3XyLwDQAqTA~sS9MIpn-U6pTFBTucPbVmqCEkd6CjmWyYJGP97EnWJqITa2OS6Wo--0yS4zjqpVIiZmkghD2r0OBTQBVENZhkfEOBUXv2YsVoZKNEsnFWAiFLuPxj1HygEpIs8E0FgmDTQGATlxg__	1	11	tmt_131	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-21	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run62	proteomic profiling by mass spectrometry	03CPTAC_CompRef_W_JHU_20180813_LUMOS_f12.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/03CPTAC_CompRef_W_JHU_20180813_LUMOS_f12.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=EgSpRg02Qk7fqlodrGJSld4HjVkfFqWeiYFOfzRbMo9hs7GqtfUFNCYzgAQ~CvfLkpfIPXz502T1JoLPEjcqwLGgW6ALAAWkvZVel2ar4rANFJ5erXuUgC7vlzfdLgzlbNLrpcFDIQp7nz~8jJH10-G8hRoiWUpa6yO063JK2jYC8yQnDAhH6cOXgDK-CiwcL~HT5uSVIxvYpR98T0mi7cI~6WlwZlyEaSKlVfuHLDl3CFJLFRyZ-e2AnuRn-SenXY9gu3YpIlaGOf4iX1LjAR-05J-sH15LHyb977Yd0sKFPK0IuQ-fXel-Ks-WrEtjEKNfzdFZpZ8zoWnvF6G-Ww__	1	12	tmt_126	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
